time,VNINDEX,ACB,DGC,DGW,DHC,FMC,FPT,FRT,GIL,HDG,HPG,IDC,IDV,IJC,MBB,MWG,NTL,PDR,PNJ,PTB,PHR,QNS,REE,SSI,TCB,THG,TNG,TPB,CTR,TVS,VCB,VCI,VCS,BVB,VPB
20220601,1299.52,14.59,93.58,52.26,42.93,57.77,65.94,75.37,40.29,30.14,23.63,39.23,29.79,13.86,16.6,71.02,10.96,49.24,82.45,70.98,54.76,36.42,60.07,20.05,17.87,39.76,20.54,15.66,60.98,22.14,45.59,21.82,74.9,10.91,18.12
20220531,1292.68,14.8,91.06,52.1,42.75,54.3,64.82,71.01,40.87,30.67,23.87,39.38,30.19,13.29,16.69,70.73,11.04,49.51,80.76,72.04,55.1,36.89,56.93,20.12,18.01,39.76,19.63,15.83,61.96,22.56,44.69,21.68,75.14,11.29,18.21
20220530,1293.92,14.98,87.56,51.69,43.11,54.3,65.64,74.97,40.46,30.14,24.39,38.36,29.73,12.86,16.9,70.88,11.15,49.96,84.7,72.57,54.26,37.2,59.57,20.29,18.3,39.56,19.63,16.15,62.12,22.83,44.18,21.82,75.63,11.45,18.56
20220527,1285.45,14.91,87.15,51.69,43.17,53.78,65.94,76.11,41.17,30.14,24.39,37.49,29.67,12.56,16.84,71.61,10.8,49.06,85.96,69.74,52.84,37.67,56.36,20.29,18.16,39.76,19.76,15.81,62.5,22.73,43.84,21.96,75.63,11.37,18.27
20220526,1268.57,14.23,91.59,49.62,43.47,52.04,62.28,71.36,41.11,30.14,24.08,37.71,29.62,12.29,16.63,67.85,10.72,48.43,80.34,68.41,52.51,37.12,52.71,19.98,17.8,40.02,20.15,15.46,62.12,22.69,43.44,21.8,75.22,11.37,18.24
20220525,1268.43,14.07,93.05,48.76,43.47,51.43,61.93,69.81,39.52,28.91,23.7,38.36,29.62,12.12,16.87,67.85,10.66,47.7,81.11,65.58,53.18,35.94,50.45,19.54,17.7,39.41,20.15,15.61,62.8,22.37,43.61,21.68,72.88,11.52,18.5
20220524,1233.38,13.51,90.81,45.59,43.41,48.13,57.91,65.28,37.52,27.57,24.01,37.28,28.92,11.62,16.15,64.92,10.33,48.07,75.84,64.44,50.59,35.24,47.18,19.07,17.09,38.84,18.58,15.12,59.16,21.97,42.82,20.43,71.02,11.21,17.62
20220523,1218.81,13.34,87.39,44.04,43.53,48.22,56.91,63.9,36.76,27.45,25.28,35.47,29.1,11.65,15.82,63.85,10.35,47.89,73.45,65.32,50.34,35.24,46.23,17.98,16.9,39.15,18.0,14.68,58.78,21.78,42.14,19.63,70.05,11.21,17.21
20220520,1240.71,13.62,86.74,43.96,44.68,48.22,57.5,62.19,37.52,27.81,25.9,37.13,29.96,11.75,16.24,65.41,10.41,48.61,74.5,64.57,50.34,35.08,47.93,19.3,17.31,39.46,17.8,15.37,59.77,22.07,42.65,20.63,71.83,11.14,17.97
20220519,1241.64,13.41,87.56,43.51,44.56,48.56,57.21,63.05,36.82,27.42,26.08,36.19,30.37,11.59,16.09,64.92,10.25,48.79,71.76,61.73,49.75,35.24,48.12,19.34,17.36,38.54,17.6,15.24,58.32,20.63,43.04,20.74,71.1,10.98,17.89
20220518,1240.76,13.58,82.67,43.39,44.68,48.13,57.62,65.05,37.46,25.87,26.28,35.76,30.54,11.69,16.03,65.17,10.37,50.42,71.76,61.1,50.0,35.4,45.92,19.44,17.48,38.38,17.93,15.76,57.57,20.63,42.7,19.74,71.1,10.67,18.18
20220517,1228.37,13.72,78.47,40.58,44.32,47.61,58.8,62.3,38.11,24.2,26.28,34.96,30.83,11.42,15.82,64.24,10.37,51.5,72.47,61.73,49.09,35.24,44.09,19.78,16.9,37.31,17.67,16.15,56.12,19.28,43.04,18.46,69.57,10.67,18.21
20220516,1171.95,12.94,73.34,37.94,44.08,44.74,54.97,58.23,35.82,22.62,24.97,32.14,30.54,10.69,14.79,60.04,9.81,49.33,68.88,60.47,45.91,34.45,41.24,18.52,15.81,35.52,16.1,15.17,52.48,18.04,42.02,17.26,66.33,10.05,17.04
20220513,1182.77,12.9,74.69,40.78,44.26,48.04,55.2,62.59,37.7,24.29,24.7,32.14,30.65,10.79,14.49,61.07,9.85,48.43,68.53,60.16,45.75,34.06,44.31,17.51,16.39,35.27,16.43,14.68,52.48,17.09,41.34,16.71,66.33,9.44,17.04
20220512,1238.84,13.84,80.31,43.84,44.08,51.6,56.38,67.29,40.52,26.11,26.32,35.68,31.63,11.59,15.43,65.61,10.58,51.5,71.06,62.99,49.17,34.69,47.59,17.51,17.6,37.87,18.26,15.46,56.43,18.37,43.61,17.96,70.29,10.29,18.27
20220511,1301.53,14.82,86.33,47.13,44.55,55.43,60.1,72.33,43.52,28.05,27.97,36.83,32.21,12.46,16.54,68.83,11.37,54.84,75.21,65.26,52.84,35.0,50.65,18.8,18.91,40.02,20.28,16.37,60.68,19.55,45.31,19.29,72.07,10.98,19.62
20220510,1293.56,14.44,86.33,47.62,44.37,55.6,58.03,70.5,44.05,27.51,28.28,35.83,32.15,12.36,16.27,68.39,11.31,55.93,72.4,63.24,52.84,34.69,47.37,18.93,18.77,39.71,20.08,16.3,61.05,19.48,45.31,19.57,70.29,10.98,19.56
20220509,1269.62,14.35,87.52,47.17,42.66,53.25,55.44,75.65,42.76,28.32,27.49,34.11,31.69,12.76,15.76,66.58,11.23,53.58,69.65,62.11,51.26,34.61,44.31,18.22,18.72,39.46,18.97,15.46,58.55,19.61,44.12,19.24,69.65,10.83,18.68
20220506,1329.26,14.54,94.07,50.72,45.62,57.25,59.09,81.33,45.93,30.44,28.76,37.83,32.5,13.69,16.84,71.56,12.06,55.11,74.86,66.77,55.1,35.87,47.04,19.58,20.12,42.42,21.06,16.44,62.95,21.05,44.97,20.68,76.43,12.22,20.06
20220505,1360.68,14.87,96.43,54.5,46.09,57.33,61.75,87.4,49.34,32.7,28.93,40.91,33.76,14.36,17.44,72.93,12.06,55.57,77.32,68.22,57.6,34.92,44.96,21.04,20.66,43.44,22.49,16.74,67.05,22.37,45.87,22.21,78.61,12.45,20.88
20220504,1348.68,14.89,97.49,55.6,46.09,57.25,61.63,90.38,50.23,32.52,28.9,40.12,32.96,14.43,17.38,72.98,12.08,55.57,76.12,70.05,57.02,35.16,45.4,21.71,20.37,45.49,22.43,15.66,72.05,22.86,45.25,22.8,81.12,12.38,21.03
20220429,1366.8,15.34,98.1,56.58,47.69,56.32,61.93,89.7,49.28,34.37,29.79,39.62,35.03,14.43,17.92,72.83,12.42,56.11,75.91,69.61,58.44,35.47,45.07,22.77,21.34,45.49,22.43,16.44,75.46,23.09,45.82,23.38,82.57,12.61,21.56
20220428,1350.99,14.54,92.85,54.95,47.33,53.96,62.22,85.57,47.64,34.14,29.65,39.26,33.07,14.09,17.71,70.78,12.14,56.02,74.65,67.53,57.77,35.32,43.27,22.73,20.51,44.31,21.19,16.44,74.33,23.02,46.16,22.24,82.98,12.53,21.44
20220427,1353.77,14.49,92.44,54.58,47.33,53.88,60.75,83.68,47.81,33.42,29.24,39.69,32.55,14.06,17.86,71.85,12.22,56.02,75.21,67.09,59.02,34.92,40.48,23.34,20.17,43.65,21.52,17.03,74.33,22.53,46.16,22.91,83.22,12.45,21.12
20220426,1341.34,14.49,90.81,52.91,47.92,50.5,61.51,83.11,46.46,31.99,28.35,36.11,32.5,13.76,17.65,72.64,12.18,56.65,75.49,65.13,57.27,36.02,40.42,23.41,20.12,44.21,20.99,17.1,71.37,22.69,45.59,23.35,82.41,12.45,21.38
20220425,1310.92,14.3,90.16,53.73,45.85,51.94,60.98,82.3,45.81,33.66,28.04,38.33,32.55,13.62,16.9,70.73,11.82,56.02,75.21,63.81,53.59,35.71,39.0,22.77,19.91,43.44,20.47,16.88,76.68,22.66,46.33,23.07,83.62,12.3,20.12
20220422,1379.23,15.15,96.92,57.76,47.92,55.81,65.52,88.49,49.23,36.16,30.13,42.55,34.4,14.63,18.04,76.05,12.38,58.64,80.83,68.6,57.6,38.69,41.9,24.46,21.38,46.0,22.69,17.22,82.44,24.33,46.55,24.8,91.22,12.61,21.62
20220421,1370.21,14.77,100.59,62.07,49.11,59.95,66.05,95.14,52.93,36.94,29.83,41.69,33.71,14.53,18.04,75.91,12.59,57.28,83.64,73.7,61.86,38.38,44.2,24.46,21.14,46.61,25.17,17.03,88.59,24.86,44.4,25.02,91.78,12.53,20.85
20220420,1384.72,14.96,98.96,60.24,49.05,59.95,66.05,96.34,52.93,37.0,29.72,42.48,34.92,14.93,17.74,76.15,12.26,57.37,83.57,78.24,66.45,37.6,43.76,23.89,20.87,46.56,24.78,17.37,90.25,24.01,44.4,24.19,91.78,12.53,20.68
20220419,1406.45,14.84,103.76,64.31,49.99,62.14,66.05,97.32,55.28,39.75,29.79,43.48,35.26,16.03,17.62,76.15,12.26,56.88,83.57,79.69,71.37,38.2,46.28,23.75,21.19,47.28,25.62,17.71,91.01,25.65,44.01,25.02,92.92,13.07,21.03
20220418,1432.6,15.38,99.77,63.29,49.11,62.39,68.12,92.56,56.93,39.98,29.34,43.98,35.49,16.63,18.22,78.2,12.79,58.2,86.81,81.58,73.04,38.42,47.92,25.45,21.75,47.02,27.38,18.55,88.74,26.96,44.01,25.85,89.68,13.69,21.53
20220415,1458.56,15.73,101.0,59.18,48.81,61.88,67.82,94.28,56.46,40.46,30.41,43.98,36.01,17.87,18.88,78.2,13.26,57.41,82.31,79.81,72.04,38.88,47.05,27.14,22.11,47.07,27.06,18.28,89.34,28.3,45.42,27.8,89.44,14.39,22.62
20220414,1472.12,15.85,100.67,58.9,46.74,61.13,68.77,94.74,52.99,39.69,30.89,47.84,35.38,18.1,19.42,77.86,13.4,59.33,82.24,74.65,67.37,39.33,44.35,28.5,22.94,47.99,25.75,19.11,88.21,28.66,45.87,29.58,89.44,14.62,23.2
20220413,1477.2,15.78,94.11,56.09,47.33,58.6,67.88,88.84,51.17,40.1,31.1,49.13,35.38,18.3,19.6,76.25,13.6,60.32,81.53,74.33,67.78,38.05,43.86,28.87,23.28,47.79,25.36,19.57,83.05,29.19,46.67,30.02,90.09,14.7,22.91
20220412,1455.25,15.69,87.96,54.05,46.15,57.75,64.76,83.11,50.58,38.79,31.03,46.55,34.8,17.67,19.39,74.54,13.2,59.66,79.0,73.07,64.28,37.45,42.78,28.36,23.28,46.51,24.19,18.62,79.41,29.19,46.67,29.69,88.15,14.7,22.91
20220408,1482.0,15.88,87.96,55.97,48.57,58.09,63.99,84.65,49.11,39.75,31.92,46.41,35.78,18.17,19.97,73.22,13.62,60.32,80.48,73.07,65.78,37.45,44.24,29.18,23.69,46.82,24.06,19.67,81.68,30.04,47.01,31.14,92.51,15.16,22.79
20220407,1502.35,15.76,90.81,55.84,49.4,58.6,66.82,87.12,50.46,40.58,32.03,51.56,36.24,19.03,20.27,75.66,14.07,61.38,80.9,73.2,65.03,37.52,43.81,29.89,23.91,47.69,25.43,20.06,83.05,29.52,47.01,31.8,94.21,15.16,23.38
20220406,1522.9,15.57,88.29,60.04,49.28,59.52,66.64,89.64,52.93,41.65,32.51,51.49,36.88,19.17,20.06,77.52,14.31,61.65,83.01,76.6,68.79,37.75,45.81,30.26,24.2,47.99,25.75,20.14,84.19,30.5,47.91,32.36,94.53,15.24,23.47
20220405,1520.03,15.48,87.56,59.67,50.29,59.52,64.28,87.98,54.11,41.89,31.72,56.28,37.34,19.33,19.63,75.76,14.41,61.65,82.8,76.85,70.12,38.27,44.35,30.06,23.78,47.02,24.97,19.97,84.34,30.57,47.01,32.53,93.89,15.16,22.5
20220404,1524.7,15.71,90.0,59.67,50.35,57.33,64.46,87.69,54.7,42.67,31.55,58.0,37.51,19.4,19.85,75.66,14.31,61.58,81.96,77.42,70.96,38.2,44.62,30.53,24.08,47.53,24.78,20.19,83.05,31.48,46.78,32.92,94.69,15.39,22.91
20220401,1516.44,15.66,92.85,60.0,48.99,57.16,65.46,87.23,53.52,42.73,31.44,57.64,36.3,19.27,20.03,76.15,14.23,61.45,82.38,75.09,67.45,38.73,45.48,29.11,24.39,47.53,25.36,20.19,84.11,30.5,46.89,31.97,94.94,15.24,22.67
20220331,1492.15,15.5,92.85,57.8,47.15,56.15,63.1,86.03,52.99,41.77,31.03,57.28,36.36,19.1,19.82,71.17,14.15,59.33,77.67,75.59,67.45,38.05,44.18,28.5,24.03,44.98,25.23,19.65,82.67,29.71,46.5,31.19,94.94,15.16,21.85
20220330,1490.51,15.29,94.48,59.51,46.74,57.75,62.52,89.41,53.87,41.06,31.3,53.63,36.76,19.23,19.63,70.49,14.11,60.12,76.12,76.85,66.37,37.75,44.02,28.7,23.83,44.93,26.08,19.57,81.68,29.91,46.44,31.8,96.96,15.16,21.62
20220329,1497.76,15.17,93.05,57.8,43.72,57.16,61.87,89.41,52.52,42.37,31.55,53.49,37.11,19.8,19.24,71.51,14.45,60.99,77.67,77.48,67.2,37.6,43.54,28.94,23.71,45.23,24.65,19.72,82.59,29.98,46.38,31.97,96.96,15.24,21.38
20220328,1483.18,15.17,95.66,60.24,43.6,57.16,57.86,88.55,53.46,42.55,31.58,52.2,36.36,19.77,18.94,70.29,14.19,61.65,76.05,77.17,66.53,36.69,43.21,28.67,23.66,44.93,24.91,19.3,77.36,29.35,46.67,31.41,92.92,15.16,21.29
20220325,1498.5,15.34,91.63,57.72,43.84,53.45,56.44,89.12,52.23,43.5,31.92,53.92,36.01,19.84,19.12,67.8,14.5,62.44,76.05,77.17,64.78,36.92,42.72,29.48,23.88,44.41,23.41,19.52,78.12,30.27,46.72,32.03,91.62,15.39,21.59
20220324,1498.26,15.43,90.61,53.97,43.49,52.27,56.62,85.97,48.81,43.27,31.92,53.63,36.59,20.1,19.27,65.41,14.47,62.25,75.21,75.91,64.36,36.54,43.1,29.72,23.91,43.19,22.23,19.62,73.49,30.34,47.29,32.53,92.51,15.39,21.35
20220323,1502.34,15.57,92.48,53.61,43.84,52.02,56.91,85.4,48.76,43.56,32.2,52.42,36.7,19.37,19.33,65.9,14.54,59.86,73.87,73.2,64.53,36.24,40.29,29.99,24.05,42.73,21.91,19.6,74.18,30.76,48.08,32.86,86.21,15.55,21.53
20220322,1503.78,15.62,86.9,50.11,43.55,51.51,56.85,81.96,47.17,43.56,32.27,51.85,36.93,19.47,19.51,66.0,14.86,60.52,75.21,72.76,63.28,36.32,40.07,30.09,24.2,42.57,21.97,19.82,73.49,30.83,48.08,33.25,86.37,15.55,21.65
20220321,1494.95,15.45,81.24,51.49,43.55,51.68,56.2,84.31,46.64,43.86,32.23,52.56,37.16,19.5,19.36,65.85,14.86,60.26,74.22,72.06,64.36,36.01,38.94,30.06,23.98,43.39,21.97,19.52,73.8,30.96,48.08,33.08,85.32,15.31,21.62
20220318,1469.1,15.38,77.01,50.72,43.49,51.77,56.09,82.99,47.46,43.15,31.99,51.27,37.63,19.17,19.3,64.24,14.45,56.35,72.75,70.87,63.86,35.41,38.83,29.72,23.86,43.49,21.91,19.33,74.02,30.7,47.69,32.53,85.97,15.39,21.29
20220317,1461.34,15.38,75.58,50.88,43.49,52.1,54.26,83.56,47.52,42.43,31.61,49.63,37.91,19.07,19.39,63.85,14.54,57.27,72.4,70.74,63.36,35.26,38.83,29.72,23.76,43.49,22.17,19.38,74.1,30.2,47.01,32.75,86.78,15.24,21.41
20220316,1459.33,15.38,76.97,47.58,43.43,52.69,54.02,78.18,46.05,42.07,31.79,48.77,37.34,19.03,19.3,64.14,14.23,56.88,72.26,70.74,62.11,35.19,38.51,29.72,23.78,43.8,22.17,19.45,73.72,29.65,46.72,32.64,87.83,15.16,21.62
20220315,1452.74,15.38,72.77,45.79,43.31,52.69,53.67,73.08,46.76,40.72,31.75,48.49,37.34,19.07,19.0,64.14,14.23,57.21,72.33,70.93,63.11,35.79,38.94,29.38,23.57,43.75,21.52,19.52,71.75,29.48,45.93,32.36,88.63,15.08,21.68
20220314,1446.25,15.34,73.3,46.48,43.19,52.27,54.14,71.53,46.87,40.48,31.51,46.55,37.34,18.7,19.03,64.29,14.13,58.0,69.23,71.81,62.11,35.19,39.43,29.31,23.52,43.55,21.52,19.18,69.78,28.86,47.69,32.53,87.26,14.85,21.15
20220311,1466.54,15.34,76.6,48.44,44.14,52.69,54.97,73.76,47.52,40.9,32.75,49.56,37.91,19.37,18.91,64.92,14.39,58.14,73.45,71.12,62.19,36.01,39.05,30.53,23.71,43.49,22.04,18.91,70.38,30.76,47.46,34.47,88.39,15.0,21.38
20220310,1479.08,15.43,76.15,49.01,43.49,52.27,55.79,73.48,47.7,41.01,33.82,51.56,38.2,19.37,18.67,65.17,14.86,58.4,76.12,66.52,65.03,35.71,38.78,31.62,23.88,42.74,21.71,19.08,69.62,31.48,47.29,35.08,84.67,15.31,21.59
20220309,1473.74,15.34,76.97,48.03,44.37,49.74,56.32,68.72,44.64,40.54,34.3,51.2,38.32,19.37,18.49,65.31,14.78,58.34,77.67,66.46,65.53,36.16,38.45,31.62,23.81,42.69,21.52,18.99,65.76,31.02,47.01,35.25,84.67,15.0,21.65
20220308,1473.71,15.29,74.12,48.31,45.56,48.9,55.91,69.29,45.34,39.72,34.02,52.92,38.2,19.44,18.64,65.51,14.72,57.74,74.5,66.14,65.61,36.62,39.21,31.89,23.76,42.69,22.04,18.99,64.77,31.42,46.16,34.81,85.4,15.31,21.73
20220307,1499.05,15.59,77.33,48.56,46.68,50.33,55.32,74.51,48.7,42.6,35.16,55.28,38.84,20.04,19.36,65.51,14.98,59.33,75.91,67.4,68.04,37.29,39.91,31.76,23.88,43.09,23.47,19.08,65.23,31.75,48.08,34.81,85.48,15.47,22.15
20220304,1505.33,16.09,72.33,49.37,46.5,51.09,55.14,74.51,49.64,42.84,34.26,54.78,39.24,20.04,19.78,66.29,14.43,59.99,74.23,68.03,68.04,36.77,40.51,31.62,24.22,43.04,23.28,19.94,66.52,31.88,48.08,35.31,85.48,15.62,22.38
20220303,1505.0,15.69,72.33,50.27,46.74,52.19,55.08,73.02,49.64,42.95,34.47,55.92,39.24,19.3,19.91,66.63,13.99,58.34,72.69,67.4,68.04,37.22,40.94,30.87,24.08,43.19,23.93,20.31,66.59,31.16,48.42,34.97,85.81,15.55,22.0
20220302,1485.52,15.43,67.6,50.43,47.1,52.19,54.91,72.79,47.93,41.19,32.27,53.99,38.09,19.2,19.54,65.66,13.99,57.8,72.27,67.09,65.95,35.19,40.02,30.4,23.86,43.39,22.23,20.28,64.92,30.8,48.14,34.92,85.32,15.39,21.44
20220301,1498.78,15.88,66.46,51.69,47.92,51.85,55.08,71.07,49.11,41.54,32.27,53.21,37.45,19.33,20.45,66.39,14.19,56.01,73.39,67.91,67.03,34.58,40.4,31.21,24.39,43.44,22.23,20.94,65.45,31.16,48.14,35.31,86.45,15.78,22.17
20220228,1490.13,15.9,66.42,50.02,47.45,51.43,55.03,70.09,49.4,41.42,32.47,51.06,35.96,19.13,20.69,66.39,13.99,56.35,71.99,68.22,67.03,33.9,40.89,31.01,24.44,43.75,22.82,20.67,66.67,30.76,47.86,34.7,86.78,15.93,22.32
20220225,1498.89,16.11,65.89,49.21,47.1,50.59,54.44,71.64,48.17,41.48,31.58,51.56,36.2,19.23,20.51,67.17,13.99,58.0,75.35,67.65,68.37,34.36,40.02,31.01,24.58,44.15,22.43,20.53,67.96,31.16,48.2,34.64,85.97,16.09,22.44
20220224,1494.85,16.16,65.93,45.99,47.57,49.74,54.26,71.47,47.64,40.42,31.65,50.27,34.76,19.13,20.45,66.78,13.95,58.73,76.18,67.34,68.87,34.81,39.75,30.26,24.49,44.0,22.17,20.19,67.8,30.43,48.31,33.64,85.81,15.93,21.68
20220223,1512.3,16.23,63.94,45.42,48.34,50.59,54.85,66.83,47.64,41.19,32.13,52.06,35.05,19.37,20.66,67.27,14.43,59.66,76.6,67.4,69.29,35.41,40.29,30.74,25.07,43.44,21.65,20.85,69.32,31.35,49.22,34.08,87.58,16.24,21.09
20220222,1503.47,16.27,62.31,45.55,47.45,49.91,54.79,66.48,47.4,41.19,31.92,50.85,33.75,19.27,20.69,67.22,14.23,59.53,76.88,67.59,69.7,35.03,38.72,30.53,24.92,43.14,20.99,20.31,87.0,31.16,49.16,33.92,86.45,16.17,20.88
20220221,1510.84,16.13,61.7,46.2,47.39,49.58,55.14,62.19,48.23,41.13,32.1,52.63,34.04,19.9,19.63,65.36,14.58,60.46,74.44,67.15,67.62,35.56,39.15,31.21,24.97,43.44,21.52,20.01,87.0,32.14,49.5,34.75,87.02,16.01,21.09
20220218,1504.84,15.88,61.57,46.4,46.27,49.49,54.38,58.75,46.87,39.54,32.37,51.35,34.28,19.67,19.63,65.41,14.56,60.46,74.79,65.51,67.62,35.41,39.21,30.67,25.02,43.7,21.52,19.97,87.0,32.14,49.39,33.64,86.94,15.93,21.09
20220217,1507.99,16.09,59.86,46.04,46.15,48.23,54.73,54.91,46.81,37.95,31.99,49.06,32.84,19.7,19.97,65.66,14.29,60.99,75.42,65.01,68.29,35.49,38.67,30.53,25.31,43.7,20.73,20.14,87.0,32.4,49.56,32.86,88.23,15.93,21.32
20220216,1492.1,16.04,58.24,46.81,46.21,46.37,53.85,53.99,45.23,37.89,31.65,48.63,32.84,19.9,19.63,64.87,14.25,59.79,74.3,64.88,68.04,35.41,39.1,30.47,25.02,43.55,20.67,19.77,87.0,32.14,49.27,32.97,87.34,15.93,20.94
20220215,1492.75,16.18,57.58,47.17,46.62,46.03,53.73,56.28,42.93,37.72,31.65,48.41,32.79,19.47,19.66,65.07,14.15,59.66,73.74,64.5,70.46,35.86,36.94,29.99,25.12,43.14,20.21,19.94,,31.94,49.27,32.25,86.94,15.86,21.12
20220214,1471.96,15.95,57.46,44.9,46.44,45.78,53.67,56.22,41.87,37.48,31.79,48.2,32.65,19.44,19.24,64.43,14.19,59.33,73.11,65.01,70.62,35.79,36.5,29.58,24.97,43.29,20.08,19.57,65.98,31.88,48.71,31.64,86.94,15.78,20.56
